date,rv_optical,rv_red,Δrv,red_detrended,num_obs_fit,day_mask
2022-04-12,-1.93558950281958,-0.4726524238448846,1.4629370789746954,-1.5245780886508014,93,false
2022-04-13,-1.1037052509088205,-1.684902459797213,-0.5811972088883925,-1.4410791276078236,241,true
2022-04-14,-0.7812478872561159,-1.364616006397295,-0.583368119141179,-1.141075533124666,251,true
2022-04-16,-2.4695299777537256,-2.180729756628927,0.28880022112479864,-2.59102937766625,195,true
2022-04-17,-1.8460177507810713,-2.6204949661268166,-0.7744772153457453,-2.201924849342415,253,true
2022-04-18,-1.1632048729822495,-0.8808532637919946,0.2823516091902549,-1.049442405944309,230,true
2022-04-20,1.9835838106632613,1.5231256764942671,-0.46045813416899417,1.908579688328433,250,true
2022-04-21,3.4511606235433603,2.652382683258187,-0.7987779402851731,2.9826075964406025,250,true
2022-04-22,4.317649834926071,2.583829323225058,-1.7338205117010128,3.4089555881916835,239,true
2022-04-23,2.687764774780448,0.8167699757412106,-1.8709947990392373,1.8170817835612167,249,true
2022-04-24,1.0536556736469807,-0.01777534499209306,-1.0714310186390736,0.4131994452433879,212,true
2022-04-25,0.029587087576980614,-0.8535672519661753,-0.8831543395431559,-0.15656340834168117,236,true
2022-04-26,0.8452718933351402,1.7063384649249025,0.8610665715897623,1.2940454661973901,46,false
2022-04-27,-0.033554999377162664,-3.0531391751404993,-3.0195841757633364,-1.7826572405195145,250,true
2022-04-28,0.9011086052567564,-1.8382844630472435,-2.739393068304,-0.26599611048750804,242,true
2022-04-29,1.0600095633020805,-0.8326175082167553,-1.8926270715188358,-0.014111722311425545,253,true
2022-04-30,1.558476850157002,0.8169303931742828,-0.7415464569827193,1.26841936177621,139,true
2022-05-01,1.674157122631175,0.19037414446399595,-1.4837829781671792,0.8077382147829941,252,true
2022-05-02,0.01927127189597299,-1.1443577445163966,-1.1636290164123695,-0.6543456445373446,253,true
2022-05-13,-0.6963760144892064,-0.12380171710974466,0.5725742973794617,-0.37822168003605866,186,true
2022-05-14,-0.3758642345470543,-0.9041273619967934,-0.5282631274497391,-0.4210559157717103,246,true
2022-05-15,-0.1934011568571091,-2.1713631333361554,-1.9779619764790464,-0.9661588121252083,233,true
2022-05-16,1.855344277169155,2.0025707134516573,0.1472264362825022,2.120894720228021,241,true
2022-05-17,4.318287190534946,2.374141018440502,-1.944146172094444,3.397214860443498,214,true
2022-05-18,5.506854894079473,2.292994251084475,-3.213860642994998,3.9983065994995286,241,true
2022-05-19,5.597071865338014,3.5167085239651037,-2.0803633413729106,4.5728097343473255,241,true
2022-05-20,4.433905123755603,2.466546445845835,-1.9673586779097683,3.817210255049189,238,true
2022-05-21,3.3525629985430605,1.6995274419546422,-1.6530355565884183,2.7684798668506345,221,true
2022-05-22,1.5502300738246368,-1.5996655912962288,-3.149895665120866,-0.4007084440495332,149,true
2022-05-23,-0.021915646030494534,-1.046756914287268,-1.0248412682567734,-0.5036914765548026,220,true
2022-05-24,-0.27852625722333857,-2.305522945081582,-2.0269966878582437,-1.189824060850734,207,true
2022-05-25,-0.3405088242737616,-3.175476532669118,-2.8349677083953564,-1.4990629330459058,234,true
2022-05-26,-0.15596411336231983,-1.442473251468024,-1.2865091381057043,-0.8976582761377814,214,true
2022-05-27,0.7032420002499669,0.10804114950078408,-0.5952008507491828,0.3286816381897263,234,true
2022-05-28,0.8465691927333034,0.15543041967579269,-0.6911387730575107,0.640242566645836,96,false
2022-05-29,-0.3632268031563026,-1.1464905279911275,-0.7832637248348249,-0.5096696225667856,224,true
2022-05-30,-0.33093165851947376,-1.4740103671301803,-1.1430787086107066,-0.6300658870458046,227,true
2022-05-31,-0.9313814422042671,-0.9078680284195746,0.023513413784692516,-0.7235126600692984,218,true
2022-06-01,-1.1066836853105146,-1.1482834155153578,-0.0415997302048432,-1.0934105008526256,217,true
2022-06-02,-1.8095563976918154,-2.369604222129097,-0.5600478244372817,-2.034543342040589,153,true
2022-06-03,-1.73634632991891,-1.84450094985695,-0.1081546199380401,-1.7151698595640588,226,true
2022-06-04,-1.8578493170762493,-2.9804599039341695,-1.1226105868579201,-2.348120064337841,161,true
2022-06-05,-2.154153081402559,-2.2645504718670204,-0.11039739046446151,-2.1964154361073986,171,true
2022-06-06,-1.4510030323843846,-3.346816011618644,-1.8958129792342593,-2.45652233803097,225,true
2022-06-07,-2.187696324253127,-1.0647206889566383,1.1229756352964886,-1.8075707682123843,103,false
2022-06-08,-1.8250485985408766,-0.3025494395670531,1.5224991589738235,-1.2323222099296274,100,true
2022-06-09,0.21725787586470868,1.5716207408191407,1.3543628649544321,0.6664426203422278,118,true
2022-06-11,0.5111050161788181,-1.0759422513927046,-1.5870472675715228,0.720846883909502,5,false
2022-12-01,-0.5032191581254668,0.00664412043680207,0.5098632785622689,-0.0482312260994332,44,false
2022-12-05,2.8677753173338982,0.903409261116255,-1.9643660562176433,1.9445365919427142,128,true
2022-12-06,2.4944312499720374,4.424960320987998,1.930529071015961,3.5382368065542877,139,true
2022-12-07,3.405406331659621,5.160186839353257,1.7547805076936358,4.077621119256379,149,true
2022-12-08,1.7652394777266156,2.8904422147624156,1.1252027370358,2.1771804565648734,171,true
2022-12-09,-0.341432674991003,-0.7175941673696773,-0.3761614923786743,-0.5067609669611084,215,true
2022-12-10,-0.2901409200286851,-1.18949112232797,-0.899350202299285,-0.5518899530933903,222,true
2022-12-11,-0.5929916730271922,-2.1694460459444267,-1.5764543729172344,-1.3362356737658236,102,false
2022-12-13,2.081066299560073,2.013966271128156,-0.0671000284319172,2.3898092916999123,30,false
2022-12-14,1.2371210744638872,-0.5225251893797205,-1.7596462638436077,0.30763580297607185,112,true
2022-12-15,0.3481208235930398,-0.493016576666485,-0.8411374002595249,0.1693657898924813,218,true
2022-12-16,0.7376753085756657,-0.23089356347971218,-0.9685688720553778,0.2688970183433776,148,true
2022-12-17,-0.8487574882263876,0.16667809329898692,1.0154355815253746,-0.15385212787617242,114,true
2022-12-19,-0.4800725868207184,-0.4734170849681484,0.006655501852570023,-0.17911491215209452,217,true
2022-12-21,0.7624777242631979,1.923933743611601,1.1614560193484031,1.5967937068301827,204,true
2022-12-23,1.7345268864242145,2.727483077941688,0.9929561915174736,2.2389218785524676,218,true
2022-12-25,0.16889577969682182,-1.0667823236623335,-1.2356781033591553,-0.4704152754657279,134,true
2022-12-26,-2.408019856760494,-0.978610974244496,1.429408882515998,-1.7267073331613538,184,true
2023-01-03,1.9607505547503443,1.9197068307587648,-0.04104372399157952,2.3579722978549658,152,true
2023-01-04,1.92003437700695,1.836473298857542,-0.08356107814940783,2.115486231029201,200,true
2023-01-07,2.141891699566058,2.3305540368441138,0.1886623372780556,2.3390188234249467,210,true
2023-01-09,2.4029671434041444,1.7136517559561446,-0.6893153874479998,2.190867050061133,123,true
2023-01-10,1.3057503603793699,1.6204490956836308,0.31469873530426096,1.3488309835743604,43,false
2023-01-11,2.5345714210628203,0.9559123821821678,-1.5786590388806525,1.8494026168343716,32,false
2023-01-13,2.311846887952835,2.2636345798122686,-0.04821230814056632,2.3445818968710572,84,false
2023-01-19,5.748009701225637,4.184955804812999,-1.5630538964126384,5.119036183573145,234,true
2023-01-20,3.1945918287095036,3.1438546717612126,-0.05073715694829106,3.051910626578976,236,true
2023-01-21,0.6663815964474574,1.0932368429793913,0.42685524653193385,0.558528568253494,231,true
2023-01-22,0.42575468910991804,0.14018448886143875,-0.2855702002484793,-0.027313339375018397,198,true
2023-01-23,0.5143697023677903,-0.6020060351270289,-1.116375737494819,0.3719534789348547,106,true
2023-01-24,-0.7465468709924415,-0.290788700952014,0.45575817004042757,-0.5664877019853007,240,true
2023-01-25,-0.8551207875314447,-0.9962796173924773,-0.14115882986103256,-0.8660811582199632,238,true
2023-01-26,-0.9183822248048609,-0.07510515931998793,0.8432770654848729,-0.5990440898956193,249,true
2023-01-27,0.2875756579716498,1.3053080361800578,1.017732378208408,0.7416082758504312,174,true
2023-01-28,-0.3475770845772328,1.3557977954674587,1.7033748800446915,0.35649115727832015,130,true
2023-01-29,0.449088386805667,1.1883220057527177,0.7392336189470508,1.0431284562440144,249,true
2023-01-30,0.7327196210274176,1.3514909819969974,0.6187713609695797,1.0825052646495101,242,true
2023-02-02,1.0684588962034243,1.101570542248146,0.03311164604472183,1.2322216722019965,117,true
2023-02-03,2.5587053004714946,1.3035780000895654,-1.2551273003819292,2.4086961537224805,45,false
2023-02-04,2.566599611393575,2.7768631586345274,0.21026354724095242,2.6421432226319386,235,true
2023-03-01,-1.4798636901552034,-0.011438496127053915,1.4684251940281494,-0.4521744310104665,56,false
2023-03-03,-0.19278130112804204,0.2286268147957045,0.42140811592374655,0.033116417309045354,248,true
2023-03-04,1.9280905425537855,1.7284088439989875,-0.199681698554798,1.8090967299652347,241,true
2023-03-05,3.9707363377450293,3.121414297253761,-0.8493220404912685,3.7083471254871974,34,false
2023-03-08,2.3967285144911443,0.04978504170970999,-2.3469434727814344,1.2746878996405244,248,true
2023-03-09,2.198384480948998,1.4895753225317394,-0.7088091584172584,1.7662717940246808,220,true
2023-03-13,0.7877464791471024,-0.7419644074706788,-1.529710886617781,-0.1269686786552202,134,true
2023-03-14,1.9328829783026562,2.054026339703076,0.12114336140041959,2.045918915380043,92,false
2023-03-17,-2.8515310737037436,-0.7530992540738609,2.098431819629883,-2.0476860806281856,67,false
2023-04-01,-1.4136760942668471,-0.9590621519179997,0.45461394234884744,-0.884876940371964,236,true
2023-04-02,0.11406978385342229,-0.11600576982809174,-0.23007555368151403,0.3627605997239217,249,true
2023-04-03,-0.7834103884604892,-0.6759280831390715,0.10748230532141767,-0.42787816561752295,247,true
2023-04-04,-1.531040769519493,-1.427922211314343,0.10311855820514992,-1.4844233447331119,244,true
2023-04-05,-0.8205037087615179,-0.6589897795076012,0.16151392925391672,-0.457198299590534,92,false
2023-04-06,-1.245916406833766,0.19317702926588745,1.4390934360996535,-0.5518926669912773,142,true
2023-04-07,-0.7030255421015025,-1.268529586544253,-0.5655040444427505,-0.46293974277904004,34,false
2023-04-08,-0.09233720269949637,1.6979257089035296,1.790262911603026,0.883646226621477,160,true
2023-04-09,0.5054043807178781,1.2933915376221679,0.7879871569042898,1.113979441797878,217,true
2023-04-10,0.9522234770880003,0.6302062502492716,-0.3220172268387287,0.7710978220942588,204,true
2023-04-12,2.438289499586894,0.245005563926971,-2.193283935659923,1.1066715750330522,102,false
2023-04-13,1.2644180753019985,1.4076660055939767,0.14324793029197824,1.4736562058112392,198,true
2023-04-14,0.7159514544098299,0.0035278647194024737,-0.7124235896904274,0.25185460414359917,240,true
2023-04-15,1.9611969325060994,1.6053647800729443,-0.35583215243315514,2.1283348436152334,249,true
2023-04-16,2.2486565493385586,1.7900827249064617,-0.45857382443209693,1.7170687921735577,214,true
2023-04-17,1.8509578045296404,-1.1589699839948668,-3.0099277885245073,0.5235821516721322,250,true
2023-04-18,2.017570606590311,3.2934153194701428,1.2758447128798318,2.4856088904776508,137,true
2023-04-19,0.09038816129592933,-0.21293549631822856,-0.3033236576141579,0.0670186340791371,250,true
2023-04-20,-0.3006239382907823,1.1240056818870052,1.4246296201777875,0.45711708680242175,252,true
2023-04-21,-1.034173253121005,0.5011841776006817,1.5353574307216866,-0.012021841121666377,254,true
2023-04-22,-1.0616164260890366,-0.7882037272866427,0.27341269880239394,-0.8729602352750441,247,true
2023-04-23,-0.5315418025418173,-0.2406550292933517,0.29088677324846557,-0.39922717541059527,176,true
2023-04-24,0.06230827186201876,-0.16735731313918478,-0.22966558500120354,0.10170370499965414,252,true
2023-04-25,0.28519406956057514,0.4701182801339731,0.18492421057339797,0.4110646491134095,235,true
2023-04-26,0.675576226717036,-0.3753325080396206,-1.0509087347566566,0.32407225215160007,254,true
2023-04-27,0.9237412040148387,0.332821669735789,-0.5909195342790496,0.6468854979452758,234,true
2023-04-28,1.3321635953671949,-0.2693277091013596,-1.6014913044685546,0.9922825453581561,226,true
2023-04-29,0.3251481323410386,-0.5015451263806338,-0.8266932587216724,-0.0716582797161252,237,true
2023-04-30,-0.3180314373579566,-3.520139083561843,-3.2021076462038867,-1.1634334918882412,28,false
2023-05-02,-1.6927154956378279,-3.165538044882335,-1.472822549244507,-2.651221429821521,248,true
2023-05-03,-0.9262957773187755,-1.3920542686973278,-0.4657584913785523,-1.2880175025312677,117,true
2023-05-04,0.7073978412086727,2.395079722929746,1.687681881721073,1.6308356896673553,250,true
2023-05-05,2.4604713475585993,2.105470746759818,-0.3550006007987814,2.4033449981834982,253,true
2023-05-06,2.5819307992046316,2.890547445644094,0.3086166464394622,2.9113114239634026,252,true
2023-05-07,3.4690412701192384,3.9003634524714563,0.431322182352218,4.0318020370972825,202,true
2023-05-08,3.3414251297664603,2.249639942996576,-1.0917851867698842,2.966736203629637,250,true
2023-05-09,1.4301858905143332,0.6990515405929714,-0.7311343499213618,1.268078385396646,250,true
2023-05-10,-0.1886094539560706,-0.7677518792474215,-0.5791424252913508,-0.24092375351691436,235,true
2023-05-11,-0.7868055134596217,-1.5629111334386092,-0.7761056199789875,-1.2313447442987868,244,true
2023-05-12,0.43505230322596256,-0.032862214667101514,-0.46791451789306404,0.3066182304472868,242,true
2023-05-13,1.7444725053113155,1.4984892511751942,-0.24598325413612132,1.726449888489489,241,true
2023-05-14,1.4218413797252762,-0.6857506581535112,-2.1075920378787876,0.4194438170182353,139,true
2023-05-15,0.6129252323526571,2.4632602278586724,1.8503349955060153,1.2758309265382204,133,true
2023-05-16,-1.246338263846511,-2.8176784712024596,-1.5713402073559486,-1.7843784839518158,38,false
2023-05-17,-1.9977487960206681,0.024866860090377862,2.022615656111046,-1.0233377999470639,58,false
2023-05-20,0.6927242713061303,3.09048405385222,2.39775978254609,1.8793149820079116,106,true
2023-05-21,2.939101287979925,2.1763322084427132,-0.762769079537212,2.330667850946438,184,true
2023-05-22,3.6869004894523094,4.479547887743989,0.7926473982916793,3.947988174084467,231,true
2023-05-23,5.1781745049994665,4.950089001415629,-0.22808550358383783,5.216464484126927,199,true
2023-05-24,3.633504425144702,1.8710717580200276,-1.7624326671246744,2.694083460111502,231,true
2023-05-25,2.2433099270538315,1.5977485335668167,-0.6455613934870148,1.884953167591226,229,true
2023-05-26,2.020208405839039,1.727625944967449,-0.2925824608715901,1.7609759887358327,233,true
2023-05-27,0.7431409218567393,-0.5121293332431615,-1.2552702550999006,0.2693076350428534,232,true
2023-05-28,-1.3224624111338237,-2.464866989546935,-1.1424045784131112,-1.8838314720388085,234,true
2023-05-29,-3.913700919939301,-3.2444292818899636,0.6692716380493375,-3.814834943886079,227,true
2023-05-30,-2.172547887400268,-3.6035277668923227,-1.4309798794920545,-3.093410288129189,167,true
2023-05-31,-2.9530250597370675,-2.6956852169481147,0.25733984278895283,-2.7369647380691453,209,true
2023-06-02,-0.9004108988694864,-1.6472940614631684,-0.7468831625936819,-1.4474640208711795,222,true
2023-06-03,1.66032868742563,1.5165691919448228,-0.14375949548080724,1.4959998120632494,208,true
2023-06-04,0.9656585195845423,0.769345095797314,-0.19631342378722827,1.0263229963970213,142,true
2023-06-06,4.084622781143492,3.359846169427946,-0.7247766117155456,3.719832956204522,163,true
2023-06-07,4.186446208860936,3.412233887070256,-0.7742123217906798,3.667604696355267,110,true
2023-06-08,4.513435930090141,0.9499278232818588,-3.5635081068082823,2.7357202140146315,125,false
2023-06-09,5.800650001473454,3.5309837337342596,-2.2696662677391948,4.507273393718329,143,true
2023-06-10,4.426666841904764,2.727335474402994,-1.6993313675017698,3.3932138047248754,235,true
2023-06-11,3.1197350448777987,2.6142987420551567,-0.5054363028226421,2.768425973985495,244,true
2023-06-12,-0.378389052324847,-1.413683190025366,-1.035294137700519,-1.1171783884301854,201,true
2023-06-13,-2.0110102284722906,-2.6744893676200423,-0.6634791391477517,-2.4033088343270186,228,true
2023-06-14,-2.454526192728495,-2.942247000420098,-0.48772080769160286,-2.6474200348251142,250,true
2023-06-15,-0.7234752017503546,-1.1088157567273669,-0.38534055497701225,-0.9790387176864426,253,true
2023-06-16,0.7150922247859554,0.3999589100047719,-0.31513331478118345,0.7404684620374731,211,true
2023-06-17,2.9939397051532177,3.7159904043490117,0.722050699195794,3.2091140158200724,129,true
2023-06-18,4.783077566773276,4.6731499631393305,-0.10992760363394538,5.288774858578465,81,false
2023-06-19,5.4093360742767596,5.8457284085033425,0.43639233422658297,5.72664081707021,114,true
2023-06-20,4.352143238386478,5.817952386131691,1.4658091477452126,5.165181591333362,181,true
2023-06-21,4.046874054299688,3.942303732841221,-0.10457032145846723,4.150087694876113,41,false
2023-06-22,3.7478101690550916,1.5675661131100533,-2.180244055945038,2.7330739321617705,239,true
2023-06-23,3.339725935804522,2.7078044860430364,-0.6319214497614856,2.8977049735919875,247,true
2023-06-24,3.121238448339313,1.9707296540260635,-1.1505087943132497,2.953964929131042,233,true
2023-06-27,1.189287994792077,0.7740476174511869,-0.41524037734089003,1.1438416429175107,239,true
2023-06-28,0.9715495227733599,0.07679806018694313,-0.8947514625864168,1.1641154066540482,234,true
2023-06-29,-0.18817603474719533,-0.5275526267056547,-0.3393765919584594,-0.05962741639322425,243,true
2023-06-30,-1.43164809575302,0.18626620265638974,1.6179142984094097,-0.5394958031089967,224,true
2023-07-01,-1.2925914245851802,-1.2999295141267466,-0.0073380895415664504,-0.8594011611080098,248,true
2023-07-02,-1.545401824059259,-4.31135243499175,-2.7659506109324905,-2.8508840537105287,252,true
2023-07-03,1.145106673569492,2.0135772289267964,0.8684705553573044,1.360064570971778,256,true
2023-07-04,2.543935798944569,1.5154547948657706,-1.0284810040787984,2.232890202054803,255,true
2023-07-05,3.561427457808535,3.565374402883232,0.003946945074696728,3.5017837268653778,253,true
2023-07-06,3.3982639188677357,2.9328524562804694,-0.4654114625872663,2.8178669553542175,253,true
2023-07-07,2.659714923927754,3.1776381102108013,0.5179231862830473,2.8139001502150798,253,true
2023-07-08,2.1810193707118084,1.6180365234316898,-0.5629828472801186,1.8748439049347365,253,true
2023-07-10,0.7139312548074599,1.0680276377826157,0.3540963829751558,1.088145939905051,52,false
2023-07-11,0.1964217205232793,1.0752186425387211,0.8787969220154418,0.7503637277478288,22,false
2023-07-12,-0.5430312487485253,0.19841186290825075,0.741443111656776,0.2042478054913741,83,false
2023-07-14,0.9442320072493432,2.5316382771818278,1.5874062699324845,1.689344685083309,88,false
2023-07-15,1.7044999005647523,2.0920564664294075,0.38755656586465514,2.0573982221699745,97,false
2023-07-16,3.909876439548606,3.456791727304468,-0.45308471224413793,3.8397772344644756,44,false
2023-07-19,5.482846172478658,4.603332620231937,-0.8795135522467215,4.449114911392097,176,true
2023-07-21,2.287249536909433,0.9719273736119731,-1.3153221632974599,1.367063270083011,223,true
2023-07-22,2.727357240495248,2.468172935901139,-0.25918430459410935,2.5166987328765194,147,true
2023-07-24,2.2620250317607318,2.0998675754740277,-0.16215745628670408,1.9926033302365047,94,true
2023-07-27,0.26918793664484575,1.3617684354502295,1.0925804988053838,0.6321833407749482,210,true
2023-07-30,2.312804210251162,3.72644841599182,1.413644205740658,3.1264834467395635,175,true
2023-07-31,2.8090205115353415,1.9484200268166978,-0.8606004847186437,2.713074904951886,135,true
2023-08-01,2.861141492008402,4.238656764203576,1.3775152721951738,3.6290559548076557,44,false
2023-08-02,2.659074142120717,1.027285184316277,-1.63178895780444,1.55362561956031,215,true
2023-08-03,1.7919877887287061,0.8945199976805382,-0.8974677910481679,1.3679197383223056,239,true
2023-08-04,1.765895203674923,3.2304506051545125,1.4645554014795896,2.0707966458550517,230,true
2023-08-05,0.7011487292802224,1.48988579340276,0.7887370641225376,1.087041211318939,254,true
2023-08-06,0.8952010639402315,0.4975199997369478,-0.39768106420328364,0.6719532988148935,241,true
2023-08-08,0.5840120395903623,0.02277214315776538,-0.5612398964325969,0.28272392759438364,77,false
2023-08-11,0.328331417600124,0.14434244783549294,-0.18398896976463108,-0.03214757029164117,25,false
2023-08-12,1.3476193112733217,0.7752408668972378,-0.5723784443760839,1.0088834572505108,155,true
2023-08-13,1.9064859713622804,5.645810651228492,3.739324679866211,3.374708965705625,35,false
2023-08-14,2.981214740610193,3.3214321384153287,0.3402173978051355,2.942253846555876,191,true
2023-08-15,3.3613250320224193,6.9781702388060465,3.616845206783627,5.487160471315393,5,false
2023-08-17,1.6595711393188786,3.6697610014194275,2.0101898621005487,2.749485883913727,201,true
2023-08-22,0.3129129685266445,0.07479200119312501,-0.2381209673335195,0.5922813768380811,176,true
2023-08-23,1.3221463788089958,0.3871095631271181,-0.9350368156818777,0.9826616791032545,43,false
2023-08-25,1.1875593296342677,-0.2529424476127342,-1.440501777247002,0.40158971041194536,68,false
2023-08-26,1.0309793946794112,0.9037539374448162,-0.127225457234595,0.9204900260967246,99,true
2023-08-27,0.5874148718757211,0.7439887158625462,0.15657384398682517,0.7377627037188867,139,true
2023-08-28,-0.2689404398466172,1.781534209360936,2.0504746492075534,0.792650052674431,128,true
2023-08-29,-1.615981849327579,-1.7953902489447424,-0.17940839961716337,-1.849458183260465,198,true
2023-08-30,-1.8745875381030075,-1.1667850469719399,0.7078024911310676,-1.4075603200656994,128,true
2023-09-02,-0.2016114782520494,-0.688454327952421,-0.4868428497003716,-0.5054451579550812,28,false
2023-09-03,1.2930313676453609,3.364743652188589,2.0717122845432283,2.6716213410478407,134,true
2023-09-05,0.5634230599571177,2.098404129593455,1.5349810696363373,1.40047539237584,120,true
2023-09-06,0.02236789873772995,-0.8382124163138727,-0.8605803150516026,-0.09876988039735582,250,true
2023-09-07,0.9524690722587963,2.1990848558607916,1.2466157836019953,1.7266951155879091,184,true
2023-09-08,2.290493279679356,3.9863112215827563,1.6958179419034005,2.3029918888287684,24,false
2023-09-09,0.2167383914928,2.2355102167430814,2.0187718252502815,1.1672790756474645,141,true
2023-09-10,1.0358348754390339,3.573741519126546,2.5379066436875117,1.8677298682128993,65,false
2023-09-12,-0.22010251214701776,1.6209491595243264,1.841051671671344,0.39865364989291446,27,false
2023-09-13,0.872452523788303,0.44549940545758715,-0.4269531183307158,0.340700726029988,96,false
2023-10-12,1.7037458666659442,1.5202085117353763,-0.1835373549305679,1.2512977665474851,18,false
2023-10-15,0.5784226807604194,0.5222975793557062,-0.05612510140471316,0.5652357301316581,245,true
2023-10-16,-0.07892579342597593,-0.6273483240754297,-0.5484225306494538,-0.13441902329049565,147,true
2023-10-17,-0.5662005045766089,-0.4081259470138653,0.15807455756274358,-0.7872163230433935,21,false
2023-10-18,-0.9758111701783417,-3.2959603989194184,-2.3201492287410765,-1.993368647991352,196,true
2023-10-19,1.1272733426164456,2.580151074335671,1.4528777317192252,1.7018419892624368,245,true
2023-10-20,-0.3396988052412292,-0.2022917600758075,0.1374070451654217,-0.3896569027209076,244,true
2023-10-21,-0.42231568072354814,-0.7698172947242528,-0.3475016140007046,-0.8676714952485722,236,true
2023-10-22,-0.8897984712337569,1.3646185135268212,2.254416984760578,0.08323373266709666,244,true
2023-10-23,-0.8616601206807537,-1.102464928299274,-0.2408048076185203,-1.0842707899277613,169,true
2023-10-24,-1.3924983677909653,-0.1796888108081094,1.2128095569828559,-0.9296829581052366,40,false
2023-10-25,-1.9776948591699546,0.0319668713850865,2.0096617305550413,-1.0670197434196322,39,false
2023-10-26,-1.2793702021649096,-0.7771994777014211,0.5021707244634885,-1.2895240412534434,243,true
2023-10-27,0.3372982703844941,0.8348054626659164,0.49750719228142226,0.6866263406962675,238,true
2023-10-28,1.34035715714956,2.082328286234845,0.7419711290852851,1.8785323493222652,239,true
2023-10-30,4.905651414745107,3.8818566048764467,-1.0237948098686607,4.290123361383998,217,true
2023-10-31,4.100829003309637,5.309068421602645,1.208239418293008,4.35132356271255,214,true
2023-11-01,2.5547896117178253,3.52432111442597,0.9695315027081448,2.6216367960407103,191,true
2023-11-02,1.6336009207733,1.0991227617715351,-0.5344781590017649,1.2551145528578567,239,true
2023-11-03,0.6721022705104476,1.0023457920021834,0.33024352149173586,0.5942941245400492,240,true
2023-11-04,1.4255394061640208,2.0383263411684087,0.612786935004388,1.7727171026384205,190,true
2023-11-05,1.6330712391548405,1.992291820948333,0.35922058179349237,1.4963982540114018,190,true
2023-11-06,1.741570367247224,1.6077729424729736,-0.13379742477425038,1.595409507248207,243,true
2023-11-07,2.47933447330416,1.9860515953123923,-0.49328287799176773,2.0603407405245537,243,true
2023-11-08,2.785093971418558,3.493209425770362,0.708115454351804,3.043481829013637,242,true
2023-11-09,1.7500314532227232,0.7302586806845724,-1.019772772538151,0.9923347043074072,242,true
2023-11-10,-0.18789151997845008,-0.06886505343054738,0.11902646654790269,-0.6569410916844356,243,true
2023-11-11,-1.2310149173535305,-3.036465684610121,-1.8054507672565903,-2.373034577219003,243,true
2023-11-12,-1.6157087990639343,-1.2565014621327124,0.35920733693122187,-1.58030396153729,243,true
2023-11-13,-1.5510376469914298,-1.947819180453294,-0.3967815334618643,-2.173297602456225,239,true
2023-11-14,-2.794828504900555,-1.2212954527149509,1.5735330521856041,-2.267362506965066,25,false
2023-11-15,-2.263012431589617,-1.0582819545634654,1.2047304770261518,-1.3456219792641604,8,false
2023-11-17,-1.6246815409964583,-2.544160888551171,-0.9194793475547127,-2.2225998901096804,49,false
2023-11-19,-0.9540425764042182,-1.015280209219756,-0.061237632815537735,-1.0682337280924372,217,true
2023-11-20,-0.515629660365981,0.942797212366744,1.458426872732725,0.2785482527986023,192,true
2023-11-21,1.4171038124730142,2.0722834537444736,0.6551796412714594,1.7629569280982333,237,true
2023-11-22,3.5349321377945997,5.079491724523856,1.5445595867292563,4.195878619813946,218,true
2023-11-24,7.963377612633554,8.060943179182734,0.09756556654918036,8.00482536268125,58,false
2023-11-26,7.629996236631833,6.557360480028175,-1.072635756603658,6.955020903647981,42,false
2023-11-27,5.839163255922513,3.4369930516178555,-2.402170204304657,4.779371278328188,66,false
2023-11-28,1.4301216466475377,1.1035063790422583,-0.32661526760527937,0.7670967928289308,68,false
2023-11-29,0.6761530966347522,-0.5660745087633401,-1.2422276053980923,-0.2340979843839649,110,true
2023-12-02,-1.2272016134781485,0.23587897745055858,1.463080590928707,-0.6744213809736778,209,true
2023-12-03,0.7149163400046334,1.997585286929401,1.2826689469247676,1.1070299052182926,183,true
2023-12-04,2.4061168339912853,0.025204136050119896,-2.3809126979411652,1.343726290877868,53,false
2023-12-06,0.400917109938261,1.446641459605824,1.0457243496675628,0.8566123008918046,219,true
2023-12-07,-1.9381354126310384,-0.6148560393542895,1.323279373276749,-1.1793331116161743,160,true
2023-12-08,-0.2257356977000417,-1.6785953737778034,-1.4528596760777617,-1.1543036044513766,222,true
2023-12-09,-1.6372296088274199,-2.576231514420069,-0.9390019055926493,-1.910001385402411,223,true
2023-12-10,-1.2671176107056836,-1.7599217610387878,-0.4928041503331042,-1.3703957523663899,217,true
2023-12-12,-0.2192514453421411,-0.7262929588602662,-0.5070415135181251,-0.3605668214153853,130,true
2023-12-14,-1.1829601880318101,-0.465240793680912,0.7177193943508982,-0.8807526028063654,218,true
2023-12-15,-0.925147438769633,-1.441076221606595,-0.5159287828369621,-1.1807832131305405,215,true
2023-12-17,-0.18130864508472702,0.7316360424021122,0.9129446874868392,0.22594750193589938,219,true
2023-12-20,4.6628437997098695,4.796235449588058,0.1333916498781882,4.882865306167288,81,false
2023-12-24,3.388141708796403,2.9221181428428262,-0.46602356595357675,2.899700674473407,134,true
2023-12-25,1.9563279042846622,1.385785309400012,-0.5705425948846501,1.4356635036662824,210,true
2023-12-26,0.33011370661863204,-2.4732298648637334,-2.8033435714823653,-1.0441597976130388,179,true
2023-12-28,-0.6507053400422147,-1.6767689743196068,-1.0260636342773921,-1.3981511635074884,143,true
2023-12-29,-0.022024339848503917,-0.20510465994735055,-0.18308032009884664,0.0033340597188396617,92,true
